id,meta_value,post_parent,post_title,Post_Content,post_excerpt,post_name,post_type,post_status
4108,11317,0,آلو سنقری,,,%d8%a2%d9%84%d9%88-%d8%b3%d9%86%d9%82%d8%b1%db%8c,product,publish
4109,11127,0,شاه توت,,,%d8%b4%d8%a7%d9%87-%d8%aa%d9%88%d8%aa,product,publish
4111,11202,0,آلو جنگلی,,,wild-plums,product,publish
4112,21475,0,انجیر ۲۵۰ گرمی ارگانیک بیونیک,,,%d8%a7%d9%86%d8%ac%db%8c%d8%b1-%db%b2%db%b5%db%b0-%da%af%d8%b1%d9%85%db%8c-%d8%a7%d8%b1%da%af%d8%a7%d9%86%db%8c%da%a9-%d9%be%d8%a7%d9%84%db%8c%d8%b2,product,publish
4113,21476,0,چای سیاه ارگانیک ممتاز دارامان 250 گرمی,,,premium-organic-black-tea,product,publish
4115,17553,0,سوییس چارد ولگ,,,%d8%b3%d9%88%db%8c%db%8c%d8%b3-%da%86%d8%a7%d8%b1%d8%af-%d9%88%d9%84%da%af,product,publish
4116,17554,0,سالاد میکس ولگ بامیکا,,,%d8%b3%d8%a7%d9%84%d8%a7%d8%af-%d9%85%db%8c%da%a9%d8%b3-%d9%88%d9%84%da%af-%d8%a8%d8%a7%d9%85%db%8c%da%a9%d8%a7,product,publish
4117,17555,0,رزماری ولگ,,,%d8%b1%d8%b2%d9%85%d8%a7%d8%b1%db%8c-%d9%88%d9%84%da%af,product,publish
4118,17556,0,انسولین ولگ,,,%d8%a7%d9%86%d8%b3%d9%88%d9%84%db%8c%d9%86-%d9%88%d9%84%da%af,product,publish
4119,17557,0,مارچوبه ولگ,,,%d9%85%d8%a7%d8%b1%da%86%d9%88%d8%a8%d9%87-%d9%88%d9%84%da%af,product,publish
4120,17558,0,سورل ولگ,,,%d8%b3%d9%88%d8%b1%d9%84-%d9%88%d9%84%da%af,product,publish
4121,17560,0,ترشک ولگ,,,%d8%aa%d8%b1%d8%b4%da%a9-%d9%88%d9%84%da%af,product,publish
4122,17561,0,نعنا فلفلی ولگ,,,%d9%86%d8%b9%d9%86%d8%a7-%d9%81%d9%84%d9%81%d9%84%db%8c-%d9%88%d9%84%da%af,product,publish
4123,17562,0,نعنا سیب ولگ,,,%d9%86%d8%b9%d9%86%d8%a7-%d8%b3%db%8c%d8%a8-%d9%88%d9%84%da%af,product,publish
4124,17563,0,نعنا موهیتو ولگ,,,%d9%86%d8%b9%d9%86%d8%a7-%d9%85%d9%88%d9%87%db%8c%d8%aa%d9%88-%d9%88%d9%84%da%af,product,publish
4125,17564,0,خردل ژاپنی ولگ,,,%d8%ae%d8%b1%d8%af%d9%84-%da%98%d8%a7%d9%be%d9%86%db%8c-%d9%88%d9%84%da%af,product,publish
4126,17565,0,کیل ولگ,,,%da%a9%db%8c%d9%84-%d9%88%d9%84%da%af,product,publish
4127,17566,0,جعفری فری ولگ,,,%d8%ac%d8%b9%d9%81%d8%b1%db%8c-%d9%81%d8%b1%db%8c-%d9%88%d9%84%da%af,product,publish
20211,32117,0,شکلات کادویی بدون شکر والور,,,gift-chocolate-without-valor-sugar,product,publish
20212,32118,0,پاستیل توت فرنگی و سیب (استویا) نئو,,,strawberry-and-apple-pastille-stevia-neo,product,publish
20213,32119,0,پاستیل توت فرنگی (استویا) نئو,,,strawberry-pastille-stevia-neo,product,publish
11407,11190,4105,آلو شابلون - یک کیلوگرم±5%,,وزن: یک کیلوگرم±5%,%d8%a2%d9%84%d9%88-%d8%b4%d8%a7%d8%a8%d9%84%d9%88%d9%86,product_variation,publish
4155,17568,0,کاهو سوزنی قرمز و سبز ولگ,,,%da%a9%d8%a7%d9%87%d9%88-%d8%b3%d9%88%d8%b2%d9%86%db%8c-%d9%82%d8%b1%d9%85%d8%b2-%d9%88-%d8%b3%d8%a8%d8%b2-%d9%88%d9%84%da%af,product,publish
4156,17569,0,کاهو لیتل جم قرمز و سبز ولگ,,,%da%a9%d8%a7%d9%87%d9%88-%d9%84%db%8c%d8%aa%d9%84-%d8%ac%d9%85-%d9%82%d8%b1%d9%85%d8%b2-%d9%88-%d8%b3%d8%a8%d8%b2-%d9%88%d9%84%da%af,product,publish
4157,21471,0,ماست سبزیجات ارگانیک ۹۰۰ گرمی گل سی,,,%d9%85%d8%a7%d8%b3%d8%aa-%d8%b3%d8%a8%d8%b2%db%8c%d8%ac%d8%a7%d8%aa-%d8%a7%d8%b1%da%af%d8%a7%d9%86%db%8c%da%a9-%db%b9%db%b0%db%b0-%da%af%d8%b1%d9%85%db%8c-%da%af%d9%84-%d8%b3%db%8c,product,publish
4158,21472,0,ماست سنتی ارگانیک ۹۰۰ گرمی گل سی,,,%d9%85%d8%a7%d8%b3%d8%aa-%d8%b3%d9%86%d8%aa%db%8c-%d8%a7%d8%b1%da%af%d8%a7%d9%86%db%8c%da%a9-%db%b9%db%b0%db%b0-%da%af%d8%b1%d9%85%db%8c-%da%af%d9%84-%d8%b3%db%8c,product,publish
4159,21473,0,پنیر لاکتیکی ارگانیک ۴۰۰ گرمی گل سی,,,%d9%be%d9%86%db%8c%d8%b1-%d9%84%d8%a7%da%a9%d8%aa%db%8c%da%a9%db%8c-%d8%a7%d8%b1%da%af%d8%a7%d9%86%db%8c%da%a9-%db%b4%db%b0%db%b0-%da%af%d8%b1%d9%85%db%8c-%da%af%d9%84-%d8%b3%db%8c,product,publish
4160,11393,0,سیب زمینی شیرین ایرانی,,,persian-sweet-potato,product,publish
4161,17546,0,کینوا طلایی ارگانیک کن ۴۰۰ گرمی,,,organic-golden-quinoa,product,publish
4162,17547,0,کینوا کریسپی ارگانیک کن ۲۰۰ گرمی,,,organic-crispy-quinoa,product,publish
4163,17548,0,کینوا فلیکس ارگانیک کن ۲۵۰ گرمی,,,organic-quinoa-felix,product,publish
4164,21469,0,نوشابه انرژی زا ارگانیک گیرینرجی,,,%d9%86%d9%88%d8%b4%d8%a7%d8%a8%d9%87-%d8%a7%d9%86%d8%b1%da%98%db%8c-%d8%b2%d8%a7-%d8%a7%d8%b1%da%af%d8%a7%d9%86%db%8c%da%a9-%da%af%db%8c%d8%b1%db%8c%d9%86%d8%b1%d8%ac%db%8c,product,publish
4165,17573,0,ریحان خشک میویتا,,,mivita-dry-basil,product,publish
4166,17574,0,رازبری ایرانی,,,%d8%b1%d8%a7%d8%b2%d8%a8%d8%b1%db%8c-%d8%a7%db%8c%d8%b1%d8%a7%d9%86%db%8c,product,publish
4167,21513,0,پسته فندقی درجه یک ارگانیک بارانی نیم کیلویی برشته نمکی,,,first-class-hazelnut-pistachio,product,publish
4168,21478,0,پسته احمد آقایی درجه یک ارگانیک بارانی نیم کیلویی ساده,,,pistachio-ahmad-aghaei-first-class,product,publish
4169,21479,0,پسته کله قوچی درجه یک ارگانیک بارانی نیم کیلویی ساده,,,first-class-pistachio,product,publish
4170,21480,0,پاستا لوله ای سبوس دار گرانورو ارگانیک,,,%d9%be%d8%a7%d8%b3%d8%aa%d8%a7-%d9%84%d9%88%d9%84%d9%87-%d8%a7%db%8c-%d8%b3%d8%a8%d9%88%d8%b3-%d8%af%d8%a7%d8%b1-%da%af%d8%b1%d8%a7%d9%86%d9%88%d8%b1%d9%88-%d8%a7%d8%b1%da%af%d8%a7%d9%86%db%8c%da%a9,product,publish
4171,21481,0,پاستا پروانه ای آرد جو گرانورو ارگانیک,,,%d9%be%d8%a7%d8%b3%d8%aa%d8%a7-%d9%be%d8%b1%d9%88%d8%a7%d9%86%d9%87-%d8%a7%db%8c-%d8%a2%d8%b1%d8%af-%d8%ac%d9%88-%da%af%d8%b1%d8%a7%d9%86%d9%88%d8%b1%d9%88-%d8%a7%d8%b1%da%af%d8%a7%d9%86%db%8c%da%a9,product,publish
4172,26043,0,دورین,,,%d8%af%d9%88%d8%b1%db%8c%d9%86,product,publish
4173,17403,0,پیاز داغ خلالی بامیکا,,,hot-onion,product,publish
4174,21375,0,نوشیدنی ارگانیک کامبوچا لیمویی فرندز ۷۵۰ سی سی,,,%d9%86%d9%88%d8%b4%db%8c%d8%af%d9%86%db%8c-%d8%a7%d8%b1%da%af%d8%a7%d9%86%db%8c%da%a9-%da%a9%d8%a7%d9%85%d8%a8%d9%88%da%86%d8%a7-%d9%84%db%8c%d9%85%d9%88%db%8c%db%8c-%d9%81%d8%b1%d9%86%d8%af%d8%b2,product,publish
4176,16138,4175,آب انار تازه و طبیعی بامیکا - ۲۵۰ سی سی,,بطری: ۲۵۰ سی سی,%d8%a2%d8%a8-%d8%a7%d9%86%d8%a7%d8%b1-%d8%b7%d8%a8%db%8c%d8%b9%db%8c-%d8%a8%d8%a7%d9%85%db%8c%da%a9%d8%a7,product_variation,publish
4177,16017,4175,آب انار تازه و طبیعی بامیکا - ۵۰۰ سی سی,,بطری: ۵۰۰ سی سی,%d8%a2%d8%a8-%d8%a7%d9%86%d8%a7%d8%b1-%d8%b7%d8%a8%db%8c%d8%b9%db%8c-%d8%a8%d8%a7%d9%85%db%8c%da%a9%d8%a7-2,product_variation,publish
4178,16082,4175,آب انار تازه و طبیعی بامیکا - ۹۰۰ سی سی,,بطری: ۹۰۰ سی سی,%d8%a2%d8%a8-%d8%a7%d9%86%d8%a7%d8%b1-%d8%b7%d8%a8%db%8c%d8%b9%db%8c-%d8%a8%d8%a7%d9%85%db%8c%da%a9%d8%a7-3,product_variation,publish
4180,16120,4179,آب پرتقال جنوب تازه و طبیعی بامیکا - ۲۵۰ سی سی,,بطری: ۲۵۰ سی سی,%d8%a2%d8%a8-%d9%be%d8%b1%d8%aa%d9%82%d8%a7%d9%84-%d8%ac%d9%86%d9%88%d8%a8-%d8%b7%d8%a8%db%8c%d8%b9%db%8c-%d8%a8%d8%a7%d9%85%db%8c%da%a9%d8%a7,product_variation,publish
4181,16000,4179,آب پرتقال جنوب تازه و طبیعی بامیکا - ۵۰۰ سی سی,,بطری: ۵۰۰ سی سی,%d8%a2%d8%a8-%d9%be%d8%b1%d8%aa%d9%82%d8%a7%d9%84-%d8%ac%d9%86%d9%88%d8%a8-%d8%b7%d8%a8%db%8c%d8%b9%db%8c-%d8%a8%d8%a7%d9%85%db%8c%da%a9%d8%a7-2,product_variation,publish
4183,16119,4182,آب هویج تازه و طبیعی بامیکا - ۲۵۰ سی سی,,بطری: ۲۵۰ سی سی,%d8%a2%d8%a8-%d9%87%d9%88%db%8c%d8%ac-%d8%b7%d8%a8%db%8c%d8%b9%db%8c-%d8%a8%d8%a7%d9%85%db%8c%da%a9%d8%a7,product_variation,publish
4200,16014,4182,آب هویج تازه و طبیعی بامیکا - ۵۰۰ سی سی,,بطری: ۵۰۰ سی سی,%d8%a2%d8%a8-%d9%87%d9%88%db%8c%d8%ac-%d8%b7%d8%a8%db%8c%d8%b9%db%8c-%d8%a8%d8%a7%d9%85%db%8c%da%a9%d8%a7-2,product_variation,publish
4201,16015,4182,آب هویج تازه و طبیعی بامیکا - ۹۰۰ سی سی,,بطری: ۹۰۰ سی سی,%d8%a2%d8%a8-%d9%87%d9%88%db%8c%d8%ac-%d8%b7%d8%a8%db%8c%d8%b9%db%8c-%d8%a8%d8%a7%d9%85%db%8c%da%a9%d8%a7-3,product_variation,publish
4203,16176,4202,آب کرفس تازه و طبیعی بامیکا - ۲۵۰ سی سی,,بطری: ۲۵۰ سی سی,%d8%a2%d8%a8-%da%a9%d8%b1%d9%81%d8%b3-%d8%b7%d8%a8%db%8c%d8%b9%db%8c-%d8%a8%d8%a7%d9%85%db%8c%da%a9%d8%a7,product_variation,publish
4204,16012,4202,آب کرفس تازه و طبیعی بامیکا - ۵۰۰ سی سی,,بطری: ۵۰۰ سی سی,%d8%a2%d8%a8-%da%a9%d8%b1%d9%81%d8%b3-%d8%b7%d8%a8%db%8c%d8%b9%db%8c-%d8%a8%d8%a7%d9%85%db%8c%da%a9%d8%a7-2,product_variation,publish
4205,16013,4202,آب کرفس تازه و طبیعی بامیکا - ۹۰۰ سی سی,,بطری: ۹۰۰ سی سی,%d8%a2%d8%a8-%da%a9%d8%b1%d9%81%d8%b3-%d8%b7%d8%a8%db%8c%d8%b9%db%8c-%d8%a8%d8%a7%d9%85%db%8c%da%a9%d8%a7-3,product_variation,publish
4206,16023,3815,آب هندوانه تازه و طبیعی بامیکا - ۵۰۰ سی سی,,بطری: ۵۰۰ سی سی,%d8%a2%d8%a8-%d9%87%d9%86%d8%af%d9%88%d8%a7%d9%86%d9%87-%d8%b7%d8%a8%db%8c%d8%b9%db%8c-%d8%a8%d8%a7%d9%85%db%8c%da%a9%d8%a7,product_variation,publish
4207,16024,3815,آب هندوانه تازه و طبیعی بامیکا - ۹۰۰ سی سی,,بطری: ۹۰۰ سی سی,%d8%a2%d8%a8-%d9%87%d9%86%d8%af%d9%88%d8%a7%d9%86%d9%87-%d8%b7%d8%a8%db%8c%d8%b9%db%8c-%d8%a8%d8%a7%d9%85%db%8c%da%a9%d8%a7-2,product_variation,publish
8778,16002,4208,آب سیب زرد تازه و طبیعی بامیکا - ۵۰۰ سی سی,,بطری: ۵۰۰ سی سی,%d8%a2%d8%a8-%d8%b3%db%8c%d8%a8-%d8%b2%d8%b1%d8%af-%d8%aa%d8%a7%d8%b1%d9%87-%d9%88-%d8%b7%d8%a8%db%8c%d8%b9%db%8c-%d8%a8%d8%a7%d9%85%db%8c%da%a9%d8%a7-2,product_variation,publish
8777,16121,4208,آب سیب زرد تازه و طبیعی بامیکا - ۲۵۰ سی سی,,بطری: ۲۵۰ سی سی,%d8%a2%d8%a8-%d8%b3%db%8c%d8%a8-%d8%b2%d8%b1%d8%af-%d8%aa%d8%a7%d8%b1%d9%87-%d9%88-%d8%b7%d8%a8%db%8c%d8%b9%db%8c-%d8%a8%d8%a7%d9%85%db%8c%da%a9%d8%a7,product_variation,publish
4212,16045,4211,آب سیب قرمز تازه و طبیعی بامیکا - ۲۵۰ سی سی,,بطری: ۲۵۰ سی سی,%d8%a2%d8%a8-%d8%b3%db%8c%d8%a8-%d9%82%d8%b1%d9%85%d8%b2-%d8%b7%d8%a8%db%8c%d8%b9%db%8c-%d8%a8%d8%a7%d9%85%db%8c%da%a9%d8%a7,product_variation,publish
4213,16018,4211,آب سیب قرمز تازه و طبیعی بامیکا - ۵۰۰ سی سی,,بطری: ۵۰۰ سی سی,%d8%a2%d8%a8-%d8%b3%db%8c%d8%a8-%d9%82%d8%b1%d9%85%d8%b2-%d8%b7%d8%a8%db%8c%d8%b9%db%8c-%d8%a8%d8%a7%d9%85%db%8c%da%a9%d8%a7-2,product_variation,publish
4214,16019,4211,آب سیب قرمز تازه و طبیعی بامیکا - ۹۰۰ سی سی,,بطری: ۹۰۰ سی سی,%d8%a2%d8%a8-%d8%b3%db%8c%d8%a8-%d9%82%d8%b1%d9%85%d8%b2-%d8%b7%d8%a8%db%8c%d8%b9%db%8c-%d8%a8%d8%a7%d9%85%db%8c%da%a9%d8%a7-3,product_variation,publish
4216,16162,4215,آب سیب گلاب تازه و طبیعی بامیکا - ۲۵۰ سی سی,,بطری: ۲۵۰ سی سی,%d8%a2%d8%a8-%d8%b3%db%8c%d8%a8-%da%af%d9%84%d8%a7%d8%a8,product_variation,publish
4217,16048,4215,آب سیب گلاب تازه و طبیعی بامیکا - ۵۰۰ سی سی,,بطری: ۵۰۰ سی سی,%d8%a2%d8%a8-%d8%b3%db%8c%d8%a8-%da%af%d9%84%d8%a7%d8%a8-2,product_variation,publish
4218,16051,4215,آب سیب گلاب تازه و طبیعی بامیکا - ۹۰۰ سی سی,,بطری: ۹۰۰ سی سی,%d8%a2%d8%a8-%d8%b3%db%8c%d8%a8-%da%af%d9%84%d8%a7%d8%a8-3,product_variation,publish
4220,16110,4219,آب طالبی طبیعی بامیکا - ۲۵۰ سی سی,,بطری: ۲۵۰ سی سی,%d8%a2%d8%a8-%d8%b7%d8%a7%d9%84%d8%a8%db%8c-%d8%b7%d8%a8%db%8c%d8%b9%db%8c-%d8%a8%d8%a7%d9%85%db%8c%da%a9%d8%a7,product_variation,publish
4221,16046,4219,آب طالبی طبیعی بامیکا - ۵۰۰ سی سی,,بطری: ۵۰۰ سی سی,%d8%a2%d8%a8-%d8%b7%d8%a7%d9%84%d8%a8%db%8c-%d8%b7%d8%a8%db%8c%d8%b9%db%8c-%d8%a8%d8%a7%d9%85%db%8c%da%a9%d8%a7-2,product_variation,publish
4222,16047,4219,آب طالبی طبیعی بامیکا - ۹۰۰ سی سی,,بطری: ۹۰۰ سی سی,%d8%a2%d8%a8-%d8%b7%d8%a7%d9%84%d8%a8%db%8c-%d8%b7%d8%a8%db%8c%d8%b9%db%8c-%d8%a8%d8%a7%d9%85%db%8c%da%a9%d8%a7-3,product_variation,publish
8779,16003,4208,آب سیب زرد تازه و طبیعی بامیکا - ۹۰۰ سی سی,,بطری: ۹۰۰ سی سی,%d8%a2%d8%a8-%d8%b3%db%8c%d8%a8-%d8%b2%d8%b1%d8%af-%d8%aa%d8%a7%d8%b1%d9%87-%d9%88-%d8%b7%d8%a8%db%8c%d8%b9%db%8c-%d8%a8%d8%a7%d9%85%db%8c%da%a9%d8%a7-3,product_variation,publish
4236,16025,4226,آب توت فرنگی طبیعی بامیکا - ۵۰۰ سی سی,,بطری: ۵۰۰ سی سی,%d8%a2%d8%a8-%d8%aa%d9%88%d8%aa-%d9%81%d8%b1%d9%86%da%af%db%8c-%d8%b7%d8%a8%db%8c%d8%b9%db%8c-%d8%a8%d8%a7%d9%85%db%8c%da%a9%d8%a7,product_variation,publish
4238,16109,4237,آب ملون طبیعی بامیکا - ۲۵۰ سی سی,,بطری: ۲۵۰ سی سی,%d8%a2%d8%a8-%d9%85%d9%84%d9%88%d9%86-%d8%b7%d8%a8%db%8c%d8%b9%db%8c-%d8%a8%d8%a7%d9%85%db%8c%da%a9%d8%a7,product_variation,publish
4239,16010,4237,آب ملون طبیعی بامیکا - ۵۰۰ سی سی,,بطری: ۵۰۰ سی سی,%d8%a2%d8%a8-%d9%85%d9%84%d9%88%d9%86-%d8%b7%d8%a8%db%8c%d8%b9%db%8c-%d8%a8%d8%a7%d9%85%db%8c%da%a9%d8%a7-2,product_variation,publish
4240,16033,4237,آب ملون طبیعی بامیکا - ۹۰۰ سی سی,,بطری: ۹۰۰ سی سی,%d8%a2%d8%a8-%d9%85%d9%84%d9%88%d9%86-%d8%b7%d8%a8%db%8c%d8%b9%db%8c-%d8%a8%d8%a7%d9%85%db%8c%da%a9%d8%a7-3,product_variation,publish
4241,NULL,0,آب گریپ فروت تازه و طبیعی بامیکا,<h2>آب گریپ فروت</h2>  آب گریپ‌فروت به عنوان یک مکمل غذایی در درمان کمبود پتاسیم کاربرد دارد. پکتین موجود در آن عامل مؤثری در کاهش کلسترول خون و بهبود تدریجی عارضه سفت و سخت شدن عروق خونی است. آب گریپ‌فروت طعم ترش مایل به تلخی دارد و در چربی‌سوزی و پیشگیری از بیماری‌های ویروسی فصلی موثر است. همچنین باعث  کاهش پلاک چربی در عروق و آسانی جریان خون در بدن می‌شود. نوشیدن ناشتا آب گریپ‌فروت باعث شکسته شدن بافت چربی و دفع‌وهضم سریعتر آن می‌گردد. مصرف این آبمیوه، اگر بدون قند باشد، برای افرا دیابتی مفید است و البته به حفظ وزن ایده‌آل بدن کمک می‌کند. لازم است بدانید درصورت مصرف داروی خاص،ممکن است باعث ایجاد تداخل دارویی گردد.    سازوکار اثر آب گریپ‌فروت احتمالاً ناشی از اثر یک یا چند ترکیب شیمیایی (به احتمال زیاد بیوفلاونوییدها و یا فورانوکومارینها) موجود در آن است که موجب مهار ایزوآنزیم‌هایسیتوکروم P450 به خصوص ایزوآنزیم 3A4 می‏‌شود.,<h3>منبع سرشار از:</h3>  <ul>    <li>ویتامین A</li>    <li>ویتامین C</li>    <li>خانواده ویتامین‌های B</li>    <li>کلسیم</li>    <li>آهن</li>    <li>منیزیوم</li>    <li>پتاسیم</li>  </ul>,grapefruit-juice,product,publish
